valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,language
0.356,1962,0.738,['Jerry Vale'],0.291,169840,0.134,0,2PD4hf3IiS1Y1dJG54jkUW,0,0,0.0555,-13.366,1,"(Oh, My Wonderful One) Tell Me You're Mine",34,01/06/1962,0.0312,94.948,en
0.174,1962,0.972,['Harry Belafonte'],0.3,216107,0.0549,0,2wtjFDWDJWbfPIGPzB5wfs,0.0823,0,0.119,-22.526,1,Silent Night,34,1962,0.0364,91.383,en
0.728,1962,0.709,"['Frank Sinatra', 'Count Basie']",0.567,148427,0.473,0,0wUQPjzWLmZyWIB55sS1x3,0,5,0.393,-10.166,1,Looking at the World Through Rose Colored Glasses,34,10/12/1962,0.115,121.285,en
0.487,1962,0.531,"['Frank Sinatra', 'Count Basie']",0.467,138893,0.317,0,0vafIjru9OOlMIPdXaDPDe,0,1,0.0449,-11.537,1,I Wanna Be Around,34,10/12/1962,0.0491,87.914,en
0.54,1962,0.715,"['Frank Sinatra', 'Count Basie']",0.539,263040,0.258,0,3ciUOEBAhYr8M3DjI3jFcC,0,0,0.109,-11.748,0,Learnin' The Blues,34,10/12/1962,0.035,115.824,en
0.824,1962,0.718,"['Frank Sinatra', 'Count Basie']",0.524,154227,0.427,0,184KPXG95VWqKuKlrFNEHd,0,4,0.306,-11.288,0,Nice Work If You Can Get It,34,10/12/1962,0.0439,91.181,en
0.766,1962,0.811,['Bob Dylan'],0.52,197653,0.443,0,1X6dRpq3Wi6Jxthi8ZBBBz,0.00104,7,0.0489,-7.755,1,Talkin' New York,34,19/03/1962,0.0399,123.9,en
0.0769,1962,0.795,['Andy Williams'],0.25,199600,0.102,0,6FfdklO8R9Q1okEyGGUdaD,0.00015,9,0.397,-16.175,1,"The Second Time Around (From the 20th Century-Fox Picture, ""High Time"")",34,1962,0.0334,72.412,No match found
0.61,1962,0.809,['Andy Williams'],0.602,179027,0.44,0,4T3A9UvSaW5P8zWnVm9KNp,0,4,0.419,-13.097,1,Never On Sunday from the Jules Dassin Picture,34,1962,0.0373,116.077,en
0.632,1962,0.773,['Ben E. King'],0.721,178009,0.441,0,3lIqfUii9duwbnNveBFWEB,0,1,0.193,-10.079,0,Don't Play That Song (You Lied) - Mono,34,20/08/1962,0.0753,110.181,en
0.895,1962,0.724,['Quincy Jones'],0.679,178087,0.455,0,72Bd7YCTRGhSDF5CZ4ftpY,0.00511,10,0.192,-12.271,0,Desafinado,34,01/01/1962,0.0711,96.349,en
0.478,1963,0.839,['Marty Robbins'],0.368,334293,0.363,0,6x9gJfljfdQcH4TrDmTnil,0,10,0.155,-11.656,1,San Angelo,34,17/12/1963,0.0388,82.355,en
0.929,1963,0.235,['Bobby Rydell'],0.583,149933,0.782,0,2RWuJ6vBEFqB2xfrAI5Aal,0,1,0.221,-4.769,1,Wildwood Days,34,01/01/1963,0.0579,143.708,en
0.445,1963,0.596,['Vince Guaraldi'],0.372,335093,0.308,0,5ZkGmaMIK5qCRlcpN050On,0.00375,9,0.301,-16.692,0,Jitterbug Waltz,34,1963,0.0382,68.198,en
0.646,1963,0.835,['Burl Ives'],0.71,184240,0.306,0,3riElZxaR42tw4r77A53AJ,2.57E-05,10,0.118,-12.354,1,"The Ugly Bug Ball - From ""Summer Magic""",34,01/01/1963,0.0897,130.546,en
0.688,1963,0.773,['Garnet Mimms & The Enchanters'],0.515,208707,0.337,0,5G0yErsdIKfplod526gygr,0.000145,10,0.287,-10.9,1,Cry Baby,34,01/01/1963,0.0341,151.087,en
0.288,1963,0.912,['Eddy Arnold'],0.594,186307,0.119,0,14xdBhhoUdpFLhAtkgmjY3,1.68E-05,9,0.101,-17.606,1,The Streets of Laredo,34,19/11/1963,0.0308,77.572,en
0.843,1963,0.393,['Frankie Valli & The Four Seasons'],0.764,148013,0.84,0,1QqheijBthTRPE3mT3IZxt,8.64E-06,2,0.0686,-5.023,1,Big Girls Don't Cry,34,01/02/1963,0.0672,130.276,en
0.774,1963,0.711,['Rufus Thomas'],0.803,158089,0.494,0,602rnDrA59nfIEcX5Qrlcx,0.000561,8,0.0623,-9.033,1,Walking the Dog - Mono,34,1963,0.0326,115.771,en
0.496,1964,0.874,"['Tony Bennett', 'Ralph Sharon Trio']",0.448,118867,0.22,0,70tJVUKXw1lETmsnaqaOYy,0,5,0.312,-14.471,0,Autumn Leaves (feat. The Ralph Sharon Trio),34,16/11/1964,0.0347,152.148,en
0.144,1964,0.681,"['The Beach Boys', 'Mark Linett', 'Sweet']",0.189,163347,0.218,0,7DMMZKenD61dpegWm98fZX,2.42E-05,3,0.175,-13.896,1,I'll Be Home For Christmas - 1991 Remix,34,09/11/1964,0.0304,85.663,en
0.227,1964,0.753,"['The Beach Boys', 'Mark Linett', 'Sweet']",0.211,190107,0.189,0,186vMMyioGqrspihiD5bkI,9.31E-06,10,0.114,-13.099,1,Blue Christmas - 1991 Remix,34,09/11/1964,0.03,82.909,en
0.163,1964,0.838,"['The Beach Boys', 'Mark Linett', 'Sweet']",0.258,149560,0.212,0,49OlIvMSo34csVvenwImLR,2.85E-05,7,0.329,-13.942,1,White Christmas - 1991 Remix,34,09/11/1964,0.0302,87.733,en
0.252,1964,0.0117,['Ozzy Osbourne'],0.244,252067,0.704,0,0H16bK2n2hwCnd7M4cx1Pj,0,8,0.0839,-5.225,1,"Mama, I'm Coming Home",34,1964,0.0341,141.258,en
0.537,1964,0.662,['The Eric Rogers Chorale and Orchestra'],0.545,161413,0.702,0,3WsBWWfRD99JrFJfdpl0VL,0.23,1,0.21,-11.965,1,Over There,34,01/09/1964,0.0315,111.298,en
0.862,1964,0.548,['The Drifters'],0.738,181213,0.356,0,3CH8M5lB931faZDzjCTfVW,0,1,0.248,-14.788,1,On Broadway,34,01/06/1964,0.0341,108.577,en
0.574,1964,0.594,['Pat Boone'],0.509,130507,0.485,0,4pvHoNisb1NWUgvVBDXkX4,0.00256,1,0.277,-9.957,1,Love Letters In The Sand,34,01/01/1964,0.0316,137.903,en
0.184,1964,0.969,['Birdlegs & Pauline'],0.402,221173,0.0519,0,10d94xSB3wobQLyl0asjAd,0.000175,3,0.203,-16.456,1,Mist of a Dream,34,01/01/1964,0.0338,138.082,en
0.478,1964,0.814,['Bobby Vinton'],0.391,147000,0.131,0,7dO8y24ZYL7kW3VWhsecCO,0,0,0.148,-13.729,1,Let's Kiss and Make Up,34,1964,0.0294,80.982,en
0.463,1964,0.827,['Dean Martin'],0.476,116533,0.49,0,39rNWwSP2nC2ryPLYT6VDt,0,4,0.67,-11.372,1,You're Nobody Till Somebody Loves You,34,1964,0.037,108.993,en
0.82,1964,0.811,"['Vince Guaraldi', 'Bola Sete']",0.617,326067,0.382,0,2us6ZRJX3LUUOAcjA90egD,0.195,8,0.226,-14.125,1,Ginza Samba,34,1964,0.031,97.203,en
0.635,1964,0.862,['Tom Paxton'],0.613,221867,0.247,0,6jog1hKaZZEuiOV2bhiRXX,1.45E-05,2,0.247,-9.399,1,I Can't Help but Wonder Where I'm Bound,34,1964,0.0312,83.804,en
0.484,1964,0.867,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto']",0.69,174827,0.119,0,2Q7AoTyDmRt1r6d30KnEEV,0.000146,5,0.11,-19.503,0,The Girl From Ipanema - Single Version,34,01/03/1964,0.0449,130.406,en
0.306,1964,0.852,['Nina Simone'],0.395,174400,0.266,0,0xzOtC72iuhivDNRuQQfJ3,9.08E-05,5,0.143,-12.992,1,I Am Blessed,34,01/11/1964,0.0295,76.432,en
0.128,1964,0.857,['Simon & Garfunkel'],0.168,158040,0.0859,0,1w6tyJVF4LZunYX3ZtPgJd,0.155,7,0.117,-19.749,1,Benedictus,34,19/10/1964,0.0345,133.638,en
0.498,1964,0.725,['Lee Hazlewood'],0.393,133040,0.395,0,70esU3WzDttjZk0l1uFCEe,0.282,4,0.264,-14.285,1,She Comes Running - 2007 Remaster,34,15/06/1964,0.0284,103.089,en
0.311,1964,0.881,['Jack Jones'],0.304,179067,0.341,0,7w117MsdYYuLAavbUU0wU3,4.28E-05,3,0.223,-12.157,1,Do You Hear What I Hear?,34,01/01/1964,0.0298,96.629,en
0.731,1964,0.624,['Herbie Hancock'],0.472,441387,0.8,0,20jyBVnGtIVFXvnwASe6LT,0.00153,5,0.321,-8.427,0,One Finger Snap - Remastered 1999 / Rudy Van Gelder Edition,34,17/06/1964,0.0694,136.898,en
0.61,1964,0.617,['Muddy Waters'],0.537,179760,0.387,0,3R8jEWbqIexfbDteE3jlOz,0.000163,5,0.0671,-9.924,1,You Can't Lose What You Ain't Never Had,34,05/04/1964,0.0304,108.67,en
0.39,1964,0.954,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto', 'Antônio Carlos Jobim']",0.527,140840,0.145,0,6noS1h0ZZ1iXNwCsek3bU4,0.000248,9,0.138,-15.927,0,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,34,01/03/1964,0.0468,103.749,en
0.799,1965,0.386,['The Animals'],0.432,199760,0.659,0,3RwomkUaNHS0gFs3QqgudU,0,10,0.289,-5.389,1,Boom Boom,34,01/02/1965,0.0505,78.989,en
0.933,1965,0.888,['Roger Miller'],0.617,123067,0.412,0,4wJ4qfeh1qj9TRW4kqRF42,0,11,0.158,-13.945,1,Chug-A-Lug,34,01/01/1965,0.0509,164.041,en
0.939,1965,0.229,['Shirley Ellis'],0.753,164867,0.822,0,1wQjtqCtUqvaV6CjPKIGdc,5.26E-06,5,0.165,-7.441,0,The Name Game,34,01/01/1965,0.0805,81.551,en
0.692,1965,0.85,['Phil Ochs'],0.729,131267,0.168,0,2kB7QeAFj1SLAIKSCMYSSs,0,5,0.0934,-13.265,1,Draft Dodger Rag,34,1965,0.145,96.166,en
0.966,1965,0.185,"['Lester Flatt', 'Earl Scruggs']",0.525,93333,0.494,0,1Wf71eeA52D1hOtkh6g2Ga,0.00013,9,0.414,-15.221,1,The Ballad of Jed Clampett,34,1965,0.0378,137.269,en
0.36,1965,0.893,['The Duprees'],0.282,170125,0.361,0,6E9EAew6zHWxbg5pq4vGB6,3.39E-06,1,0.0714,-8.466,1,You Belong to Me,34,22/07/1965,0.0292,66.733,en
0.876,1965,0.876,['Roger Miller'],0.706,109067,0.465,0,5cqRxB6DnYFDWENV6dE09g,1.15E-05,4,0.0536,-9.398,1,Dang Me,34,01/01/1965,0.0437,93.215,en
0.689,1965,0.903,"['Wes Montgomery', 'Wynton Kelly Trio']",0.659,402947,0.326,0,5QdyYHg2QnrPC1lOiRkZBC,0.0374,7,0.122,-16.944,0,Four On Six,34,01/01/1965,0.0557,117.462,en
0.123,1965,0.932,['Pete Seeger'],0.413,170600,0.0153,0,5H5j2m8Zhp42K4k8IjJN6Z,0,6,0.0989,-21.467,1,"Coyote, My Little Brother",34,1965,0.0358,94.584,en
0.778,1965,0.908,['Roger Miller'],0.62,112467,0.494,0,7nzbKYtkpujp2GYuAlTiZe,0,2,0.173,-11.215,1,England Swings,34,01/01/1965,0.0635,74.947,en
0.165,1965,0.822,['Frank Sinatra'],0.162,195480,0.146,0,7aEqYB9fGCGtq8aYL6ugQU,0,9,0.113,-16.497,1,The September Of My Years,34,1965-08,0.0349,63.381,en
0.617,1965,0.629,['Gary Lewis & The Playboys'],0.622,119187,0.223,0,06oBmaDk2mQDe6kIE4aXYX,0,2,0.0718,-12.4,1,Save Your Heart For Me,34,1965,0.0277,106.873,en
0.897,1965,0.149,['The Dave Clark Five'],0.473,114733,0.602,0,7d91GO9HafgZuRUA2NjLTj,5.40E-05,7,0.213,-9.561,1,Catch Us If You Can - 2019 - Remaster,34,01/01/1965,0.0669,146.514,en
0.309,1966,0.572,['Jim Reeves'],0.523,170440,0.232,0,38CbMc5Al34k2iE59fyRYi,0.00219,2,0.104,-14.882,1,Distant Drums,34,1966,0.0262,96.18,en
0.358,1966,0.00131,['The Animals'],0.303,228373,0.827,0,7crgweiPg38lEwViU8EPPI,0.252,7,0.091,-6.857,0,Inside - Looking Out,34,01/07/1966,0.0697,126.639,en
0.717,1966,0.795,['Boris Karloff'],0.494,101373,0.275,0,05e0ALU3nyoXg9AoxwajAm,6.49E-06,10,0.0551,-13.78,1,Welcome Christmas,34,18/12/1966,0.0326,121.622,en
0.293,1966,0.9,"['MGM Studio Orchestra', 'MGM Studio Chorus']",0.421,89120,0.218,0,7gna7iiaLVdwaWKzK9dfsq,5.75E-06,0,0.535,-11.451,1,Opening,34,18/12/1966,0.027,59.489,en
0.964,1966,0.637,['Boris Karloff'],0.851,78627,0.56,0,7nR0afC51Dl9JUOJqU9eWy,0,10,0.0607,-12.516,1,Trim Up The Tree,34,18/12/1966,0.0596,117.977,en
0.435,1966,0.954,"['Boris Karloff', 'MGM Studio Orchestra', 'MGM Studio Chorus']",0.586,251213,0.472,0,5yI5MHysGGgZDObD8FssKA,0.00493,2,0.11,-12.098,1,"Tomorrow Is Christmas, It's Practically Here",34,18/12/1966,0.207,119.673,en
0.743,1966,0.66,"['Hank Thompson', 'The Brazos']",0.628,131800,0.687,0,1a1VwhmbvqihSDdUEZbzTc,0,2,0.055,-9.04,1,A Six Pack To Go,34,01/01/1966,0.0964,165.111,en
0.764,1966,0.717,['Stevie Wonder'],0.673,161280,0.314,0,2hABo8vu1yWazJhJ8pfW6I,0,0,0.12,-13.159,1,Hey Love,34,01/11/1966,0.0251,89.166,en
0.889,1966,0.817,['Willie Nelson'],0.589,138040,0.553,0,1gZ9D6ffpvsUaIxKxqBAzg,0,2,0.0989,-8.502,1,Heartaches by the Number,34,01/06/1966,0.0443,77.461,en
0.751,1966,0.509,['The Beach Boys'],0.384,154227,0.517,0,1FkNQCYnaSvTPqXjpsB13X,1.32E-06,5,0.102,-11.553,1,Wouldn't It Be Nice - Stereo,34,16/06/1966,0.0331,124.759,en
0.0653,1967,0.207,['Otis Redding'],0.564,199880,0.24,0,3DRndsJBZhyOfogz1tshKR,5.35E-05,9,0.486,-9.983,0,Try a Little Tenderness,34,1967,0.0516,102.821,en
0.801,1967,0.45,['Albert King'],0.691,166560,0.493,0,0vDn81gdOuRxjbIwcASuiV,0.00517,11,0.0231,-10.616,1,Born Under A Bad Sign,34,1967,0.0285,91.541,en
0.92,1967,0.583,['Brenton Wood'],0.81,147373,0.512,0,2h4oPJOACciJU0LeEiHoJT,0.000594,5,0.0719,-8.462,1,Best Thing I Ever Had,34,01/01/1967,0.0343,106.5,en
0.675,1967,0.629,['The Temptations'],0.582,180533,0.377,0,2imeCEVWpza2OheK2KoANa,0,0,0.0922,-10.414,1,You're My Everything,34,17/07/1967,0.0286,96.783,en
0.587,1968,0.645,['Sammy Davis Jr.'],0.409,176827,0.475,0,6wY1llDNWt05uMg5ooZKMt,0,0,0.173,-9.683,1,I've Gotta Be Me,34,01/01/1968,0.0298,94.922,en
0.727,1969,0.478,['Jerry Jeff Walker'],0.677,263040,0.255,0,79ny7S4HMydnXkXWGS78qw,0,7,0.0734,-15.735,1,"Ramblin', Scramblin'",34,1969,0.0404,109.478,en
0.737,1974,0.672,['Jimmy Buffett'],0.723,173560,0.356,0,5CzMwK80wwvneifPUeknav,2.03E-06,6,0.155,-15.401,0,Pencil Thin Mustache,34,01/01/1974,0.0401,124.663,en
0.736,1974,0.0783,['Big Star'],0.384,338000,0.892,0,1ER5eW30eFxKo49gHOHgFi,0.00728,9,0.0774,-7.343,1,"O, My Soul",34,1974,0.0672,152.521,en
0.838,1974,0.506,['Dan Fogelberg'],0.65,198133,0.732,0,3dwSjp4LuPQfQeO0UZLsfB,4.68E-06,2,0.0601,-14.004,1,Part of the Plan,34,1974,0.0356,144.473,en
0.571,1933,0.967,['Billie Holiday'],0.678,175867,0.19,0,26Uufz1ggmJ8mIWeER5y7x,0.000107,10,0.14,-13.395,1,I've Got My Love to Keep Me Warm,34,1933,0.0429,138.563,en
0.704,1935,0.896,['Tommy Dorsey'],0.411,173747,0.471,0,7aoDA9nV0UPlzGt3ONluco,0.381,0,0.424,-8.389,0,Opus One,34,1935,0.0295,170.285,en
0.0788,1948,0.984,"['Giacomo Puccini', 'Kiri Te Kanawa', 'Sir John Pritchard']",0.237,146360,0.0863,0,1utyEW4Qf1F5jeqhJSLT6g,3.34E-05,8,0.114,-20.004,1,O mio babbino caro from Gianni Schicchi,34,1948,0.0422,92.297,it
0.547,1956,0.646,['Julie London'],0.677,102573,0.286,0,402sIbaEziDlGYgP27oZ27,4.01E-06,7,0.184,-10.216,1,September In The Rain - Remastered,33,1956,0.0429,109.469,en
0.855,1956,0.697,['Elvis Presley'],0.628,129480,0.79,0,7noWm4lKCBIiQThaIX5oEK,0,7,0.255,-7.458,1,One-Sided Love Affair,33,23/03/1956,0.0619,94.856,en
0.827,1956,0.843,['Elvis Presley'],0.475,141600,0.483,0,2Ug05h8QiVOvCCG2EDfMun,0.112,5,0.181,-11.567,1,When My Blue Moon Turns to Gold Again,33,19/10/1956,0.0337,89.687,en
0.733,1956,0.855,['Billie Holiday'],0.62,154853,0.208,0,5ZGaS6Q8WW21pyQWajBcXs,0,7,0.12,-11.68,0,Love Me Or Leave Me,33,01/01/1956,0.0751,113.472,en
0.597,1957,0.893,['Miles Davis'],0.477,189925,0.271,0,4R7zWSh3kH7mAftCc1SUg1,0.00359,8,0.131,-14.363,1,Godchild,33,1957,0.0453,86.111,en
0.468,1957,0.954,['The Dave Brubeck Quartet'],0.624,290307,0.174,0,5nVtVkk3HDfT4lN2qkt8id,0.0413,0,0.116,-13.852,0,When You Wish Upon a Star - Mono Version,33,1957,0.0497,113.355,en
0.938,1957,0.387,"['Louis Prima', 'Sam Butera & The Witnesses']",0.541,253667,0.41,0,1hM17GopJXPqKaUVDVWzAD,0,0,0.0853,-12.274,0,Closer To The Bone,33,1957,0.303,177.527,en
0.739,1957,0.657,['Ella Fitzgerald'],0.567,254747,0.379,0,0RGMEpSB5iF6uD0ojXIiWz,0,0,0.103,-12.373,1,It Don't Mean A Thing (If It Ain't Got That Swing),33,01/01/1957,0.11,144.293,en
0.345,1957,0.715,['Fred Astaire'],0.359,224320,0.181,0,7F2nSOSAZuurhI2NqWbXy9,9.17E-05,10,0.132,-12.993,1,Funny Face,33,13/02/1957,0.04,78.445,en
0.588,1957,0.931,['Charlie Parker'],0.34,195325,0.452,0,6EtGD4O7jhtWsdtehlJt3c,0.0745,4,0.159,-7.379,0,I Didn't Know What Time It Was,33,08/08/1957,0.0305,83.39,en
0.183,1957,0.957,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']",0.223,135360,0.0594,0,5b4noQJFbJcMfOebmnZUxb,0.000648,11,0.268,-20.51,0,Reaching For The Moon,33,01/01/1957,0.043,98.521,en
0.154,1957,0.967,"['Ella Fitzgerald', 'Oscar Peterson']",0.359,207413,0.055,0,3Rj7kRvHalEVPPNDc9SeY3,1.47E-05,10,0.0906,-21.499,1,Mood Indigo,33,01/01/1957,0.0362,115.974,en
0.247,1957,0.96,['Blossom Dearie'],0.451,166573,0.075,0,6R9KBVibYQz0OjFSDlPdrn,1.21E-06,7,0.1,-18.73,0,Lover Man (Oh Where Can You Be),33,01/04/1957,0.0369,99.421,en
0.784,1957,0.774,"['Ella Fitzgerald', 'Louis Armstrong']",0.523,189040,0.427,0,5OLmn2zkijgVleNhMRjYQp,0,0,0.448,-11.556,1,I've Got My Love To Keep Me Warm,33,25/02/1957,0.0766,110.577,en
0.647,1957,0.763,"['Ella Fitzgerald', 'Louis Armstrong']",0.505,312413,0.381,0,4Vlx6e5XTN3aQ9MjUF1p6q,0,1,0.216,-14.681,1,Stompin' At The Savoy,33,25/02/1957,0.225,104.21,en
0.496,1957,0.889,"['Miles Davis', 'Sonny Rollins', 'Horace Silver', 'Kenny Clarke', 'Percy Heath']",0.639,293640,0.279,0,3vZIYc2V9Ql80jWI2ZApEC,0.114,5,0.137,-11.887,1,Doxy - RVG Remaster,33,01/01/1957,0.0488,120.455,es
0.578,1957,0.706,['Sarah Vaughan'],0.583,198360,0.25,0,0f2HoOAhmbJdO26eZGLqIV,0,4,0.094,-10.993,0,All Of Me,33,01/03/1957,0.0593,128.256,en
0.964,1957,0.754,['Robert Mitchum'],0.747,157613,0.595,0,1xw1BQmABYVUhU5070OxBA,0,0,0.0513,-7.786,1,Beauty Is Only Skin Deep,33,1957,0.157,159.584,en
0.85,1957,0.298,['Carl Perkins'],0.592,133009,0.843,0,5jQrMBN4mVXmrPt8g0dQCQ,0,11,0.454,-8.09,0,Everybody's Trying to Be My Baby,33,1957,0.0827,89.936,en
0.765,1957,0.791,['Elvis Presley'],0.579,89773,0.576,0,139AsM1OAu63s4zbZ00tFq,0,0,0.0541,-8.568,1,(Let's Have A) Party,33,20/06/1957,0.0367,77.675,en
0.131,1958,0.836,['Frank Sinatra'],0.143,200840,0.206,0,56JSp7xJW8GRvubH5z9dyn,0.0346,10,0.564,-14.809,1,Around The World - Remastered,33,1958,0.0336,80.978,en
0.329,1958,0.658,['Ahmad Jamal Trio'],0.427,190067,0.379,0,68oYY9hUduyqbKZpOUi4Iq,0.0667,1,0.966,-18.124,1,"Moonlight In Vermont - Live At The Pershing, Chicago, 1958",33,01/01/1958,0.105,78.882,en
0.562,1958,0.468,"['Art Blakey & The Jazz Messengers', 'Thelonious Monk']",0.548,402186,0.599,0,1d44s41MxK7xaNSNwt4gwr,0.00487,7,0.203,-11.749,0,Evidence,33,1958,0.109,135.569,en
0.611,1958,0.72,"['Francisco ""Charro"" Avitia']",0.374,213893,0.361,0,6SAtOJEknkFihBbPuf5k3H,5.24E-06,9,0.203,-5.69,1,Corrido de Santa Amalia,33,12/01/1958,0.0361,183.286,pt
0.377,1958,0.94,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']",0.632,209013,0.169,0,2a0FespdoPloau7K4CROHQ,0,10,0.109,-13.885,1,Isn't This A Lovely Day?,33,01/01/1958,0.0803,113.255,en
0.554,1958,0.489,['Ricky Nelson'],0.616,171827,0.295,0,6ew1MCEKObxl8HbkdszmzP,0.000236,4,0.194,-12.19,1,Someday (You'll Want Me To Want You) - Remastered,33,01/07/1958,0.0266,97.121,en
0.485,1958,0.44,['Sonny Rollins'],0.562,478093,0.2,0,3omdN3yiKqekoflMkvImSb,0.000155,5,0.962,-18.301,0,Doxy,33,01/01/1958,0.0788,133.899,en
0.733,1958,0.705,['Buddy Holly'],0.766,125760,0.581,0,6EhXQXTEPplSTzJpY1sGOg,0,4,0.139,-6.38,1,"Blue Days, Black Nights",33,01/06/1958,0.0289,104.168,en
0.124,1958,0.351,['Benny Golson'],0.304,182427,0.124,0,4ojZuJ575GlwN2weuWDr8z,0,3,0.157,-18.748,1,I Remember Clifford,33,1958,0.0438,181.665,en
0.265,1958,0.981,['Elvis Presley'],0.397,110280,0.0823,0,2g6tFw2Rr7o9y4BfA7kF4o,0.0001,3,0.106,-14.81,1,As Long as I Have You,33,19/09/1958,0.038,70.53,en
0.714,1958,0.388,['Miles Davis'],0.485,138491,0.61,0,44nwn1kKvGZIMkJm1TEb06,0.0128,8,0.216,-9.574,1,"Sur l'autoroute - BOF ""Ascenseur pour l'échafaud""",33,29/01/1958,0.301,172.395,No match found
0.632,1958,0.141,['Miles Davis'],0.656,237051,0.445,0,1eEfgfgUITIVJGfGRjcaHe,4.52E-05,8,0.435,-10.282,1,"Dîner au motel - BOF ""Ascenseur pour l'échafaud""",33,29/01/1958,0.141,77.009,No match found
0.473,1958,0.864,['Frankie Laine'],0.558,174693,0.301,0,27jaiKKAGY0HXVXkOGnUJW,0,2,0.16,-15.253,1,Moonlight Gambler,33,1958,0.0362,123.624,en
0.25,1958,0.987,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']",0.227,114853,0.0274,0,133L68uE2dsnakiOlO44s0,0.000703,5,0.107,-23.923,0,Russian Lullaby,33,01/01/1958,0.0397,93.756,en
0.188,1959,0.847,"['Johnny Mathis', 'Ray Ellis & His Orchestra']",0.172,168293,0.327,0,1a01Dy8Us8aEh1hT9tOEmW,1.21E-06,5,0.282,-9.99,1,A Certain Smile (with Ray Ellis & His Orchestra),33,22/06/1959,0.0301,89.482,en
0.942,1959,0.909,['Ronnie Hawkins'],0.579,130373,0.583,0,5Q8dzjRMYIKKtZrWKnWtHY,0,2,0.118,-8.087,0,Mary Lou,33,1959,0.0525,131.454,en
0.779,1959,0.746,['Dave Brubeck'],0.625,289853,0.483,0,7xSFtAbOn6bRhlHYQgF5se,0.000441,0,0.795,-16.063,1,Pennies From Heaven - previously unreleased,33,1959,0.037,128.06,en
0.961,1959,0.673,['Jackie Wilson'],0.72,126227,0.803,0,3f2dCpOap3vfqebOyVPHIs,0,5,0.362,-8.443,1,That's Why (I Love You So),33,1959,0.0868,146.618,en
0.66,1959,0.866,['The Dave Brubeck Quartet'],0.605,322867,0.134,0,3aY5YwVDJpzss2VgYIwOys,0.34,0,0.113,-21.605,1,Three to Get Ready,33,1959,0.0444,87.612,en
0.927,1959,0.639,['Fats Domino'],0.648,100480,0.814,0,6pS2nLsZBUOrMaFMPvFVwM,0.00501,5,0.241,-8.044,0,Whole Lotta Loving,33,01/01/1959,0.0384,92.43,en
0.319,1959,0.793,['Wynton Kelly'],0.615,393000,0.124,0,6BnDMyRz4KY8g9SoWlUfjq,0.0796,5,0.108,-18.408,0,Softly As In A Morning Sunrise,33,1959,0.0428,126.548,en
0.239,1959,0.923,['Elvis Presley'],0.387,123320,0.0348,0,574i7nNozhLCul1OZFK1KK,0,5,0.123,-17.685,1,Young and Beautiful,33,24/07/1959,0.0386,138.639,en
0.411,1959,0.979,['Ben Webster'],0.551,274160,0.0488,0,6M5sixn4EsVnrxBE4RpTNr,0.0462,10,0.105,-16.899,0,Time After Time,33,01/01/1959,0.0454,105.374,en
0.894,1959,0.872,['Chuck Berry'],0.7,167733,0.651,0,253oIOpiktjK5UNfgnbWcP,0,5,0.124,-10.612,0,Jo Jo Gunne,33,01/07/1959,0.0623,92.293,en
0.971,1960,0.609,['Jimmy Jones'],0.552,128480,0.562,0,52BR7Vx8Zh3BENnHztAE5Q,0.000125,3,0.093,-7.682,1,Good Timin',33,01/01/1960,0.0412,147.384,en
0.248,1960,0.335,['Miles Davis'],0.497,229657,0.0392,0,3lpRlIEa9gnUXFHjDgI97p,0,11,0.0894,-20.096,0,Will O' the Wisp,33,18/07/1960,0.0373,141.218,en
0.302,1960,0.7,['Miles Davis'],0.36,236992,0.131,0,2bQqOVOml9LQYfyjO3BbOW,2.19E-05,9,0.121,-16.809,0,The Pan Piper,33,18/07/1960,0.0383,72.981,en
0.612,1960,0.774,['Elvis Presley'],0.516,134027,0.453,0,3ea4qwjIvbp81JnU1rR0z8,0,4,0.275,-10.519,1,Milky White Way,33,23/11/1960,0.0409,92.3,en
0.254,1960,0.541,['Miles Davis'],0.437,938849,0.226,0,07EI4s3foxxuMdQTkk6MZA,0.00418,2,0.0829,-15.297,0,Solea,33,18/07/1960,0.0464,133.234,en
0.363,1960,0.916,['Elvis Presley'],0.33,124800,0.147,0,6MGAwFCwOtlnwAe6gkWY59,0,11,0.237,-16.813,1,In My Father's House,33,23/11/1960,0.0284,78.054,en
0.921,1960,0.397,['Brenda Lee'],0.824,118640,0.552,0,5x58cCAxZ6BBTDuk8llZxd,4.38E-06,5,0.396,-8.405,1,Dynamite,33,01/08/1960,0.042,118.114,en
0.887,1960,0.918,['Elvis Presley'],0.588,142453,0.575,0,52o4w3RAskFosD41EM22ik,7.89E-05,4,0.13,-10.375,1,Shoppin' Around,33,23/09/1960,0.0537,146.986,en
0.26,1961,0.329,['John Coltrane'],0.296,167000,0.257,0,71PIBY7M98pNGZQkl18ULu,3.70E-05,4,0.0925,-13.959,1,"My Favorite Things, Pt. 1 - Single Version",33,1961,0.0312,164.4,en
